variete;parcelle;trait;arbre;uc.dep;EC1;EC2;EC3;EC4;EC5;ddeb;year;month;week;type;posit;diam;dsup;date.flo;fruits;pb;date.pb
cogshall;cly;T;16;1;2;0;;;;21/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;1;2;0;;;;23/06/2008;2008;6;26;F;L;;NA;;NA;NA;
cogshall;cly;T;16;1;3;0;;;;21/06/2008;2008;6;25;F;A;;NA;;1;NA;
cogshall;cly;T;16;1;4;0;;;;17/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;1;4;0;;;;19/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;1;4;0;;;;19/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;2;0;0;;;;21/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;3;;;;;;26/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;16;3;2;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;16;3;1;0;;;;23/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;16;3;3;0;;;;22/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;16;3;4;0;;;;29/06/2008;2008;6;27;F;A;;NA;;NA;NA;
cogshall;cly;T;16;3;5;0;;;;23/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;16;4;;;;;;26/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;16;7;;;;;;28/07/2007;2007;7;30;V;A;;NA;;NA;NA;
cogshall;cly;T;16;5;;;;;;30/07/2007;2007;7;31;F;A;;NA;;NA;NA;
cogshall;cly;T;16;10;;;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;;NA;;NA;P;
cogshall;cly;T;16;4;1;0;;;;23/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;16;5;1;0;;;;25/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;16;5;1;0;;;;11/07/2008;2008;7;28;F;L;;NA;;NA;NA;
cogshall;cly;T;16;5;1;0;;;;11/07/2008;2008;7;28;F;L;;NA;;NA;NA;
cogshall;cly;T;16;5;2;0;;;;11/07/2008;2008;7;28;F;A;;NA;;NA;NA;
cogshall;cly;T;16;5;2;0;;;;12/07/2008;2008;7;28;F;L;;NA;;NA;NA;
cogshall;cly;T;16;5;2;0;;;;12/07/2008;2008;7;28;F;L;;NA;;NA;NA;
cogshall;cly;T;16;5;2;0;;;;12/07/2008;2008;7;28;F;L;;NA;;NA;NA;
cogshall;cly;T;16;6;2;;;;;27/12/2007;2007;12;52;V;L;;NA;;NA;NA;
cogshall;cly;T;16;6;;;;;;21/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;6;1;;;;;22/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;16;7;1;;;;;01/11/2007;2007;11;44;V;L;;NA;;NA;NA;
cogshall;cly;T;16;8;;;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;;NA;;NA;NA;
cogshall;cly;T;16;9;0;;;;;20/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;9;0;;;;;20/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;9;0;;;;;20/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;10;;;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;;NA;;NA;NA;
cogshall;cly;T;16;11;0;0;;;;19/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;12;0;;;;;01/11/2007;2007;11;44;V;L;;NA;;NA;NA;
cogshall;cly;T;16;13;0;0;;;;22/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;16;14;0;0;;;;10/06/2008;2008;6;24;F;A;;NA;;NA;NA;
cogshall;cly;T;16;15;0;0;;;;13/06/2008;2008;6;24;F;A;;NA;;NA;NA;
cogshall;cly;T;16;15;0;0;;;;15/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;15;0;0;;;;20/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;15;1;0;;;;15/06/2008;2008;6;25;F;A;;NA;;1;NA;
cogshall;cly;T;16;15;1;0;;;;20/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;15;2;0;;;;15/06/2008;2008;6;25;F;A;;NA;;1;NA;
cogshall;cly;T;16;15;3;0;;;;20/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;16;0;0;;;;23/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;16;16;0;0;;;;23/06/2008;2008;6;26;F;L;;NA;;NA;NA;
cogshall;cly;T;16;16;0;0;;;;23/06/2008;2008;6;26;F;L;;NA;;NA;NA;
cogshall;cly;T;16;16;0;0;;;;23/06/2008;2008;6;26;F;L;;NA;;NA;NA;
cogshall;cly;T;16;17;0;;;;;15/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;18;0;0;;;;15/06/2008;2008;6;25;F;A;;NA;;1;NA;
cogshall;cly;T;16;18;0;0;;;;17/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;18;0;0;;;;17/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;18;1;0;;;;15/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;19;0;0;;;;16/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;19;0;0;;;;17/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;19;0;0;;;;16/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;19;0;0;;;;16/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;19;0;0;;;;17/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;20;0;;;;;19/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;21;0;0;;;;21/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;22;2;0;;;;01/11/2007;2007;11;44;V;A;;NA;;NA;NA;
cogshall;cly;T;16;22;3;0;;;;27/12/2007;2007;12;52;V;A;;NA;;NA;NA;
cogshall;cly;T;16;22;1;0;0;;;18/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;22;1;0;0;;;21/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;24;0;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;16;25;;;;;;31/07/2007;2007;7;31;F;A;;NA;;NA;NA;
cogshall;cly;T;16;25;1;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;16;25;2;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;16;26;;;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;;NA;;NA;NA;
cogshall;cly;T;16;27;;;;;;22/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;16;27;1;;;;;18/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;27;2;0;;;;10/06/2008;2008;6;24;F;A;;NA;;1;NA;
cogshall;cly;T;16;27;3;0;;;;12/06/2008;2008;6;24;F;A;;NA;;NA;NA;
cogshall;cly;T;16;27;4;;;;;15/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;27;5;;;;;18/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;28;;;;;;30/07/2007;2007;7;31;F;A;;NA;;NA;NA;
cogshall;cly;T;16;28;4;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;16;28;1;0;;;;16/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;28;2;0;;;;13/06/2008;2008;6;24;F;A;;NA;;1;NA;
cogshall;cly;T;16;28;3;0;;;;18/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;28;5;0;;;;14/06/2008;2008;6;24;F;A;;NA;;NA;NA;
cogshall;cly;T;16;28;5;0;;;;15/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;28;5;0;;;;14/06/2008;2008;6;24;F;L;;NA;;NA;NA;
cogshall;cly;T;16;29;;;;;;23/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;16;29;1;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;16;29;2;1;;;;13/06/2008;2008;6;24;F;A;;NA;;NA;NA;
cogshall;cly;T;16;29;3;0;;;;12/06/2008;2008;6;24;F;A;;NA;;1;NA;
cogshall;cly;T;16;29;4;0;;;;21/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;29;4;0;;;;13/06/2008;2008;6;24;F;L;;NA;;NA;NA;
cogshall;cly;T;16;29;4;0;;;;14/06/2008;2008;6;24;F;L;;NA;;NA;NA;
cogshall;cly;T;16;30;;;;;;26/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;16;30;2;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;16;30;4;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;16;30;1;0;;;;16/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;30;3;0;;;;16/06/2008;2008;6;25;F;A;;NA;;1;NA;
cogshall;cly;T;16;31;;;;;;27/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;16;31;1;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;16;31;2;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;16;31;3;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;16;32;;;;;;25/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;16;32;1;0;;;;16/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;32;2;0;;;;16/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;32;3;0;;;;15/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;32;4;1;;;;16/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;33;;;;;;29/07/2007;2007;7;31;F;A;;NA;;NA;NA;
cogshall;cly;T;16;33;1;0;;;;14/06/2008;2008;6;24;F;A;;NA;;NA;NA;
cogshall;cly;T;16;33;2;0;;;;16/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;33;3;0;;;;13/06/2008;2008;6;24;F;A;;NA;;1;NA;
cogshall;cly;T;16;33;4;0;;;;18/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;34;0;0;;;;15/06/2008;2008;6;25;F;A;;NA;;1;NA;
cogshall;cly;T;16;34;0;0;;;;15/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;35;0;0;;;;14/06/2008;2008;6;24;F;A;;NA;;NA;NA;
cogshall;cly;T;16;35;0;0;;;;16/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;35;0;0;;;;16/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;35;0;0;;;;19/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;36;;;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;;NA;;NA;S;
cogshall;cly;T;16;37;;;;;;01/08/2007;2007;8;31;F;A;;NA;;NA;NA;
cogshall;cly;T;16;37;1;0;;;;15/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;38;4;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;16;38;1;0;;;;16/06/2008;2008;6;25;F;A;;NA;;1;NA;
cogshall;cly;T;16;38;2;0;;;;16/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;38;3;0;;;;15/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;39;;;;;;27/07/2007;2007;7;30;V;A;;NA;;NA;NA;
cogshall;cly;T;16;39;1;;;;;01/11/2007;2007;11;44;V;L;;NA;;NA;NA;
cogshall;cly;T;16;39;3;;;;;15/11/2007;2007;11;46;V;L;;NA;;NA;NA;
cogshall;cly;T;16;39;2;0;;;;22/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;16;40;0;0;;;;27/12/2007;2007;12;52;V;L;;NA;;NA;NA;
cogshall;cly;T;16;41;0;;;;;01/11/2007;2007;11;44;V;L;;NA;;NA;NA;
cogshall;cly;T;16;41;1;0;;;;27/12/2007;2007;12;52;V;L;;NA;;NA;NA;
cogshall;cly;T;16;42;;;;;;26/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;16;42;;;;;;01/10/2007;2007;10;40;F;L;;NA;;NA;NA;
cogshall;cly;T;16;42;1;;;;;15/07/2008;2008;7;29;V;L;;NA;;NA;NA;
cogshall;cly;T;16;42;2;;;;;15/07/2008;2008;7;29;V;L;;NA;;NA;NA;
cogshall;cly;T;16;42;3;;;;;15/07/2008;2008;7;29;V;L;;NA;;NA;NA;
cogshall;cly;T;16;42;4;;;;;15/07/2008;2008;7;29;V;L;;NA;;NA;NA;
cogshall;cly;T;16;42;5;;;;;15/07/2008;2008;7;29;V;L;;NA;;NA;NA;
cogshall;cly;T;16;43;;;;;;30/07/2007;2007;7;31;F;A;;NA;;NA;NA;
cogshall;cly;T;16;43;;;;;;23/06/2008;2008;6;26;F;L;;NA;;NA;NA;
cogshall;cly;T;16;43;;;;;;18/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;44;0;0;;;;27/12/2007;2007;12;52;V;L;;NA;;NA;NA;
cogshall;cly;T;16;45;1;0;;;;27/12/2007;2007;12;52;V;L;;NA;;NA;NA;
cogshall;cly;T;16;46;0;;;;;24/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;16;47;;;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;;NA;;NA;S;
cogshall;cly;T;16;48;;;;;;07/08/2007;2007;8;32;F;A;;NA;;NA;NA;
cogshall;cly;T;16;49;1;0;;;;27/12/2007;2007;12;52;V;L;;NA;;NA;NA;
cogshall;cly;T;16;49;4;0;;;;27/12/2007;2007;12;52;V;L;;NA;;NA;NA;
cogshall;cly;T;16;49;2;0;;;;23/06/2008;2008;6;26;F;L;;NA;;NA;NA;
cogshall;cly;T;16;49;2;0;;;;25/06/2008;2008;6;26;F;L;;NA;;NA;NA;
cogshall;cly;T;16;49;2;0;;;;25/06/2008;2008;6;26;F;L;;NA;;NA;NA;
cogshall;cly;T;16;49;3;0;;;;16/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;16;49;3;0;;;;18/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;16;50;0;0;;;;27/12/2007;2007;12;52;V;L;;NA;;NA;NA;
cogshall;cly;T;16;51;;;;;;26/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;16;51;;;;;;24/09/2007;2007;9;39;F;L;;NA;;3;NA;
cogshall;cly;T;16;51;;;;;;27/09/2007;2007;9;39;F;L;;NA;;2;NA;
cogshall;cly;T;16;51;;;;;;29/09/2007;2007;9;39;F;L;;NA;;NA;NA;
cogshall;cly;T;16;51;1;;;;;25/07/2008;2008;7;30;V;L;;NA;;NA;NA;
cogshall;cly;T;16;52;;;;;;26/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;16;52;;;;;;20/09/2007;2007;9;38;F;L;;NA;;1;NA;
cogshall;cly;T;16;52;;;;;;20/09/2007;2007;9;38;F;L;;NA;;NA;NA;
cogshall;cly;T;16;52;1;;;;;25/07/2008;2008;7;30;V;L;;NA;;NA;NA;
cogshall;cly;T;16;53;;;;;;28/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;16;53;3;;;;;01/11/2007;2007;11;44;V;L;;NA;;NA;NA;
cogshall;cly;T;16;53;1;0;;;;11/07/2008;2008;7;28;F;A;;NA;;NA;NA;
cogshall;cly;T;16;53;1;0;;;;10/07/2008;2008;7;28;F;L;;NA;;NA;NA;
cogshall;cly;T;16;53;2;0;;;;11/07/2008;2008;7;28;F;A;;NA;;NA;NA;
cogshall;cly;T;16;53;2;0;;;;11/07/2008;2008;7;28;F;L;;NA;;NA;NA;
cogshall;cly;T;16;53;2;0;;;;11/07/2008;2008;7;28;F;L;;NA;;NA;NA;
cogshall;cly;T;16;54;;;;;;27/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;16;54;2;0;;;;27/12/2007;2007;12;52;V;A;;NA;;NA;NA;
cogshall;cly;T;16;54;3;0;;;;27/12/2007;2007;12;52;V;A;;NA;;NA;NA;
cogshall;cly;T;16;54;1;0;;;;27/07/2008;2008;7;31;V;A;;NA;;NA;NA;
cogshall;cly;T;16;55;;;;;;28/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;16;55;1;0;;;;07/07/2008;2008;7;28;F;A;;NA;;NA;NA;
cogshall;cly;T;16;55;2;0;;;;17/07/2008;2008;7;29;F;A;;NA;;NA;NA;
cogshall;cly;T;16;55;3;0;;;;21/07/2008;2008;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;16;55;4;0;;;;04/07/2008;2008;7;27;F;A;;NA;;NA;NA;
cogshall;cly;T;16;55;4;0;;;;04/07/2008;2008;7;27;F;L;;NA;;NA;NA;
cogshall;cly;T;16;56;1;;;;;01/11/2007;2007;11;44;V;L;;NA;;NA;NA;
cogshall;cly;T;16;56;2;;;;;01/11/2007;2007;11;44;V;L;;NA;;NA;NA;
cogshall;cly;T;16;56;3;;;;;15/11/2007;2007;11;46;V;L;;NA;;NA;NA;
cogshall;cly;T;16;56;2;;;;;23/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;16;57;;;;;;29/07/2007;2007;7;31;V;L;;NA;;NA;NA;
cogshall;cly;T;16;57;;;;;;30/07/2007;2007;7;31;V;L;;NA;;NA;NA;
cogshall;cly;T;16;57;1;1;;;;01/11/2007;2007;11;44;V;L;;NA;;NA;NA;
cogshall;cly;T;16;57;2;;;;;28/07/2007;2007;7;30;V;L;;NA;;NA;NA;
cogshall;cly;T;16;58;;;;;;30/07/2007;2007;7;31;F;A;;NA;;NA;NA;
cogshall;cly;T;16;58;1;0;;;;02/07/2008;2008;7;27;F;A;;NA;;NA;NA;
cogshall;cly;T;16;58;1;0;;;;03/07/2008;2008;7;27;F;L;;NA;;NA;NA;
cogshall;cly;T;16;58;2;0;;;;25/07/2008;2008;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;16;58;2;0;;;;28/07/2008;2008;7;31;F;L;;NA;;NA;NA;
cogshall;cly;T;16;58;2;0;;;;28/07/2008;2008;7;31;F;L;;NA;;NA;NA;
cogshall;cly;T;16;58;2;0;;;;23/06/2008;2008;6;26;F;L;;NA;;NA;NA;
cogshall;cly;T;16;58;3;0;;;;30/07/2008;2008;7;31;F;A;;NA;;NA;NA;
cogshall;cly;T;16;58;3;0;;;;30/07/2008;2008;7;31;F;L;;NA;;NA;NA;
cogshall;cly;T;16;59;1;;;;;01/11/2007;2007;11;44;V;L;;NA;;NA;NA;
cogshall;cly;T;16;59;2;;;;;23/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;16;60;;;;;;29/07/2007;2007;7;31;V;L;;NA;;NA;NA;
cogshall;cly;T;16;60;1;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;16;60;2;;;;;08/11/2007;2007;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;7;26;0;1;0;;;15/10/2008;2008;10;42;V;L;;NA;;NA;NA;
cogshall;cly;T;7;39;;;;;;10/10/2008;2008;10;41;V;L;;NA;;NA;NA;
cogshall;cly;T;7;45;;;;;;04/10/2008;2008;10;40;V;L;;NA;;NA;NA;
cogshall;cly;T;7;42;;;;;;04/10/2008;2008;10;40;V;L;;NA;;NA;NA;
cogshall;cly;T;7;42;;;;;;04/10/2008;2008;10;40;V;L;;NA;;NA;NA;
cogshall;cly;T;7;28;3;0;;;;15/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;7;44;0;1;;;;15/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;7;56;0;1;0;;;12/10/2008;2008;10;42;F;L;;NA;;NA;NA;
cogshall;cly;T;7;56;0;1;0;;;12/10/2008;2008;10;42;V;L;;NA;;NA;NA;
cogshall;cly;T;7;56;0;1;0;;;12/10/2008;2008;10;42;V;L;;NA;;NA;NA;
cogshall;cly;T;7;21;1;0;;;;15/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;7;21;1;0;;;;15/06/2008;2008;6;25;F;L;;NA;;1;NA;
cogshall;cly;T;7;21;1;0;;;;15/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;7;21;1;0;;;;15/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;7;21;1;1;;;;15/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;20;23;2;0;;;;06/11/2008;2008;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;20;23;2;0;;;;06/11/2008;2008;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;20;36;1;0;;;;08/11/2008;2008;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;20;36;1;0;;;;08/11/2008;2008;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;20;18;;;;;;02/11/2008;2008;11;45;V;L;;NA;;NA;NA;
