0,CodeUC,Days,TTS,Length,Pheno_stage,Date,Surface_Fol
1,1-V,0.0416666666667,0.9,0.347563220891,0,2003-07-02 01:00:00,0.0310169066372
2,1-V,0.0833333333333,1.35,0.354488416406,0,2003-07-02 02:00:00,0.0323454624831
3,1-V,0.125,1.8,0.36154912411,0,2003-07-02 03:00:00,0.0337307133596
4,1-V,0.166666666667,2.25,0.368747896291,0,2003-07-02 04:00:00,0.0351750648259
5,1-V,0.208333333333,2.7,0.376087329309,0,2003-07-02 05:00:00,0.0366810236049
6,1-V,0.25,3.15,0.3835700642,0,2003-07-02 06:00:00,0.0382512017787
7,1-V,0.291666666667,3.6,0.391198787274,0,2003-07-02 07:00:00,0.0398883211548
8,1-V,0.333333333333,4.05,0.398976230713,0,2003-07-02 08:00:00,0.0415952178085
9,1-V,0.375,4.5,0.406905173176,0,2003-07-02 09:00:00,0.0433748468092
10,1-V,0.416666666667,4.95,0.414988440401,0,2003-07-02 10:00:00,0.0452302871382
11,1-V,0.458333333333,5.4,0.4232289058,0,2003-07-02 11:00:00,0.0471647468038
12,1-V,0.5,5.85,0.431629491067,0,2003-07-02 12:00:00,0.0491815681634
13,1-V,0.541666666667,6.3,0.440193166773,0,2003-07-02 13:00:00,0.0512842334589
14,1-V,0.583333333333,6.75,0.448922952965,0,2003-07-02 14:00:00,0.0534763705746
15,1-V,0.625,7.2,0.457821919758,0,2003-07-02 15:00:00,0.0557617590258
16,1-V,0.666666666667,7.65,0.466893187933,0,2003-07-02 16:00:00,0.058144336187
17,1-V,0.708333333333,8.1,0.476139929521,0,2003-07-02 17:00:00,0.0606282037687
18,1-V,0.75,8.55,0.485565368393,0,2003-07-02 18:00:00,0.0632176345525
19,1-V,0.791666666667,9.0,0.495172780838,0,2003-07-02 19:00:00,0.0659170793946
20,1-V,0.833333333333,9.45,0.504965496139,0,2003-07-02 20:00:00,0.0687311745069
21,1-V,0.875,9.9,0.514946897144,0,2003-07-02 21:00:00,0.0716647490269
22,1-V,0.916666666667,10.35,0.525120420831,0,2003-07-02 22:00:00,0.0747228328876
23,1-V,0.958333333333,10.8,0.535489558861,0,2003-07-02 23:00:00,0.0779106649975
24,1-V,1.0,11.25,0.546057858133,0,2003-07-03 00:00:00,0.0812337017435
25,1-V,1.04166666667,11.7,0.556828921316,0,2003-07-03 01:00:00,0.084697625828
26,1-V,1.08333333333,12.15,0.567806407386,0,2003-07-03 02:00:00,0.0883083554527
27,1-V,1.125,12.6,0.578994032145,0,2003-07-03 03:00:00,0.092072053862
28,1-V,1.16666666667,13.05,0.590395568729,0,2003-07-03 04:00:00,0.0959951392594
29,1-V,1.20833333333,13.5,0.602014848104,0,2003-07-03 05:00:00,0.10008429511
30,1-V,1.25,13.95,0.613855759555,0,2003-07-03 06:00:00,0.104346480845
31,1-V,1.29166666667,14.4,0.625922251152,0,2003-07-03 07:00:00,0.108788942979
32,1-V,1.33333333333,14.85,0.638218330205,0,2003-07-03 08:00:00,0.113419226658
33,1-V,1.375,15.3,0.650748063706,0,2003-07-03 09:00:00,0.118245187657
34,1-V,1.41666666667,15.75,0.66351557875,0,2003-07-03 10:00:00,0.123275004834
35,1-V,1.45833333333,16.2,0.676525062937,0,2003-07-03 11:00:00,0.128517193061
36,1-V,1.5,16.65,0.689780764758,0,2003-07-03 12:00:00,0.133980616663
37,1-V,1.54166666667,17.1,0.703286993961,0,2003-07-03 13:00:00,0.139674503348
38,1-V,1.58333333333,17.55,0.717048121886,0,2003-07-03 14:00:00,0.145608458689
39,1-V,1.625,18.0,0.731068581793,0,2003-07-03 15:00:00,0.151792481143
40,1-V,1.66666666667,18.45,0.74535286915,0,2003-07-03 16:00:00,0.158236977639
41,1-V,1.70833333333,18.9,0.759905541901,0,2003-07-03 17:00:00,0.164952779758
42,1-V,1.75,19.35,0.774731220711,0,2003-07-03 18:00:00,0.17195116052
43,1-V,1.79166666667,19.8,0.789834589179,0,2003-07-03 19:00:00,0.179243851798
44,1-V,1.83333333333,20.25,0.805220394013,0,2003-07-03 20:00:00,0.186843062383
45,1-V,1.875,20.7,0.820893445191,0,2003-07-03 21:00:00,0.194761496724
46,1-V,1.91666666667,21.15,0.83685861607,0,2003-07-03 22:00:00,0.203012374355
47,1-V,1.95833333333,21.6,0.853120843471,0,2003-07-03 23:00:00,0.211609450052
48,1-V,2.0,22.05,0.869685127725,0,2003-07-04 00:00:00,0.220567034716
49,1-V,2.04166666667,22.5,0.886556532681,0,2003-07-04 01:00:00,0.229900017036
50,1-V,2.08333333333,22.95,0.903740185669,0,2003-07-04 02:00:00,0.239623885936
51,1-V,2.125,23.4,0.921241277432,0,2003-07-04 03:00:00,0.249754753833
52,1-V,2.16666666667,23.85,0.939065061998,0,2003-07-04 04:00:00,0.26030938075
53,1-V,2.20833333333,24.3,0.957216856525,0,2003-07-04 05:00:00,0.271305199282
54,1-V,2.25,24.75,0.975702041081,0,2003-07-04 06:00:00,0.282760340475
55,1-V,2.29166666667,25.2,0.994526058386,0,2003-07-04 07:00:00,0.294693660612
56,1-V,2.33333333333,25.65,1.0136944135,0,2003-07-04 08:00:00,0.307124768964
57,1-V,2.375,26.1,1.03321267345,0,2003-07-04 09:00:00,0.320074056513
58,1-V,2.41666666667,26.55,1.0530864668,0,2003-07-04 10:00:00,0.333562725697
59,1-V,2.45833333333,27.0,1.07332148321,0,2003-07-04 11:00:00,0.347612821183
60,1-V,2.5,27.45,1.09392347283,0,2003-07-04 12:00:00,0.362247261718
61,1-V,2.54166666667,27.9,1.11489824573,0,2003-07-04 13:00:00,0.377489873088
62,1-V,2.58333333333,28.35,1.13625167126,0,2003-07-04 14:00:00,0.393365422199
63,1-V,2.625,28.8,1.15798967724,0,2003-07-04 15:00:00,0.409899652336
64,1-V,2.66666666667,29.25,1.18011824923,0,2003-07-04 16:00:00,0.427119319613
65,1-V,2.70833333333,29.7,1.2026434296,0,2003-07-04 17:00:00,0.445052230663
66,1-V,2.75,30.15,1.2255713166,0,2003-07-04 18:00:00,0.463727281586
67,1-V,2.79166666667,30.6,1.24890806331,0,2003-07-04 19:00:00,0.4831744982
68,1-V,2.83333333333,31.05,1.27265987658,0,2003-07-04 20:00:00,0.503425077629
69,1-V,2.875,31.5,1.29683301578,0,2003-07-04 21:00:00,0.524511431248
70,1-V,2.91666666667,31.95,1.32143379154,0,2003-07-04 22:00:00,0.546467229046
71,1-V,2.95833333333,32.4,1.34646856443,0,2003-07-04 23:00:00,0.569327445411
72,1-V,3.0,32.85,1.37194374345,0,2003-07-05 00:00:00,0.593128406396
73,1-V,3.04166666667,33.3,1.39786578451,0,2003-07-05 01:00:00,0.617907838492
74,1-V,3.08333333333,33.75,1.42424118882,0,2003-07-05 02:00:00,0.643704918937
75,1-V,3.125,34.2,1.4510765011,0,2003-07-05 03:00:00,0.67056032761
76,1-V,3.16666666667,34.65,1.47837830778,0,2003-07-05 04:00:00,0.698516300528
77,1-V,3.20833333333,35.1,1.50615323506,0,2003-07-05 05:00:00,0.727616684996
78,1-V,3.25,35.55,1.53440794684,0,2003-07-05 06:00:00,0.757906996432
79,1-V,3.29166666667,36.0,1.56314914261,0,2003-07-05 07:00:00,0.789434476909
80,1-V,3.33333333333,36.45,1.59238355514,0,2003-07-05 08:00:00,0.822248155443
81,1-V,3.375,36.9,1.62211794816,0,2003-07-05 09:00:00,0.856398910059
82,1-V,3.41666666667,37.35,1.65235911383,0,2003-07-05 10:00:00,0.891939531668
83,1-V,3.45833333333,37.8,1.68311387014,0,2003-07-05 11:00:00,0.928924789788
84,1-V,3.5,38.25,1.71438905818,0,2003-07-05 12:00:00,0.967411500135
85,1-V,3.54166666667,38.7,1.74619153933,0,2003-07-05 13:00:00,1.00745859411
86,1-V,3.58333333333,39.15,1.77852819223,0,2003-07-05 14:00:00,1.04912719023
87,1-V,3.625,39.6,1.81140590969,0,2003-07-05 15:00:00,1.09248066747
88,1-V,3.66666666667,40.05,1.84483159551,0,2003-07-05 16:00:00,1.13758474065
89,1-V,3.70833333333,40.5,1.87881216105,0,2003-07-05 17:00:00,1.18450753776
90,1-V,3.75,40.95,1.91335452177,0,2003-07-05 18:00:00,1.23331967932
91,1-V,3.79166666667,41.4,1.94846559361,0,2003-07-05 19:00:00,1.28409435981
92,1-V,3.83333333333,41.85,1.98415228919,0,2003-07-05 20:00:00,1.3369074311
93,1-V,3.875,42.3,2.02042151395,0,2003-07-05 21:00:00,1.39183748798
94,1-V,3.91666666667,42.75,2.05728016204,0,2003-07-05 22:00:00,1.44896595577
95,1-V,3.95833333333,43.2,2.09473511222,0,2003-07-05 23:00:00,1.50837717998
96,1-V,4.0,43.65,2.13279322346,0,2003-07-06 00:00:00,1.5701585181
97,1-V,4.04166666667,44.1,2.17146133049,0,2003-07-06 01:00:00,1.63440043341
98,1-V,4.08333333333,44.55,2.21074623919,0,2003-07-06 02:00:00,1.70119659095
99,1-V,4.125,45.0,2.25065472184,0,2003-07-06 03:00:00,1.77064395549
100,1-V,4.16666666667,45.45,2.29119351217,0,2003-07-06 04:00:00,1.84284289159
101,1-V,4.20833333333,45.9,2.33236930037,0,2003-07-06 05:00:00,1.91789726571
102,1-V,4.25,46.35,2.37418872782,0,2003-07-06 06:00:00,1.99591455034
103,1-V,4.29166666667,46.8,2.4166583818,0,2003-07-06 07:00:00,2.07700593003
104,1-V,4.33333333333,47.25,2.45978479,0,2003-07-06 08:00:00,2.16128640952
105,1-V,4.375,47.7,2.50357441483,0,2003-07-06 09:00:00,2.24887492366
106,1-V,4.41666666667,48.15,2.5480336477,0,2003-07-06 10:00:00,2.33989444922
107,1-V,4.45833333333,48.6,2.59316880308,0,2003-07-06 11:00:00,2.43447211855
108,1-V,4.5,49.05,2.63898611244,0,2003-07-06 12:00:00,2.53273933495
109,1-V,4.54166666667,49.5,2.68549171803,0,2003-07-06 13:00:00,2.63483188969
110,1-V,4.58333333333,49.95,2.73269166658,0,2003-07-06 14:00:00,2.74089008067
111,1-V,4.625,50.4,2.7805919028,0,2003-07-06 15:00:00,2.85105883256
112,1-V,4.66666666667,50.85,2.82919826278,0,2003-07-06 16:00:00,2.96548781836
113,1-V,4.70833333333,51.3,2.87851646727,0,2003-07-06 17:00:00,3.08433158227
114,1-V,4.75,51.75,2.92855211481,0,2003-07-06 18:00:00,3.20774966371
115,1-V,4.79166666667,52.2,2.97931067477,0,2003-07-06 19:00:00,3.33590672244
116,1-V,4.83333333333,52.65,3.03079748025,0,2003-07-06 20:00:00,3.46897266459
117,1-V,4.875,53.1,3.08301772085,0,2003-07-06 21:00:00,3.60712276945
118,1-V,4.91666666667,53.55,3.13597643541,0,2003-07-06 22:00:00,3.75053781688
119,1-V,4.95833333333,54.0,3.18967850453,0,2003-07-06 23:00:00,3.89940421513
120,1-V,5.0,54.45,3.24412864313,0,2003-07-07 00:00:00,4.05391412898
121,1-V,5.04166666667,54.9,3.29933139281,0,2003-07-07 01:00:00,4.21426560782
122,1-V,5.08333333333,55.35,3.35529111419,0,2003-07-07 02:00:00,4.38066271367
123,1-V,5.125,55.8,3.41201197915,0,2003-07-07 03:00:00,4.55331564872
124,1-V,5.16666666667,56.25,3.469497963,0,2003-07-07 04:00:00,4.7324408823
125,1-V,5.20833333333,56.7,3.52775283664,0,2003-07-07 05:00:00,4.91826127692
126,1-V,5.25,57.15,3.58678015859,0,2003-07-07 06:00:00,5.11100621311
127,1-V,5.29166666667,57.6,3.64658326704,0,2003-07-07 07:00:00,5.31091171292
128,1-V,5.33333333333,58.05,3.70716527188,0,2003-07-07 08:00:00,5.51822056149
129,1-V,5.375,58.5,3.76852904663,0,2003-07-07 09:00:00,5.73318242667
130,1-V,5.41666666667,58.95,3.83067722043,0,2003-07-07 10:00:00,5.95605397616
131,1-V,5.45833333333,59.4,3.89361217003,0,2003-07-07 11:00:00,6.18709899188
132,1-V,5.5,59.85,3.95733601176,0,2003-07-07 12:00:00,6.42658848116
133,1-V,5.54166666667,60.3,4.02185059352,0,2003-07-07 13:00:00,6.67480078447
134,1-V,5.58333333333,60.75,4.08715748687,1,2003-07-07 14:00:00,6.93202167906
135,1-V,5.625,61.2,4.15325797908,1,2003-07-07 15:00:00,7.19854447839
136,1-V,5.66666666667,61.65,4.22015306527,1,2003-07-07 16:00:00,7.4746701266
137,1-V,5.70833333333,62.1,4.28784344072,1,2003-07-07 17:00:00,7.76070728777
138,1-V,5.75,62.55,4.35632949311,1,2003-07-07 18:00:00,8.05697242943
139,1-V,5.79166666667,63.0,4.42561129497,1,2003-07-07 19:00:00,8.36378989974
140,1-V,5.83333333333,63.45,4.49568859625,1,2003-07-07 20:00:00,8.68149199802
141,1-V,5.875,63.9,4.56656081695,1,2003-07-07 21:00:00,9.01041903787
142,1-V,5.91666666667,64.35,4.63822703998,1,2003-07-07 22:00:00,9.35091940253
143,1-V,5.95833333333,64.8,4.71068600413,1,2003-07-07 23:00:00,9.70334959178
144,1-V,6.0,65.25,4.78393609724,1,2003-07-08 00:00:00,10.0680742599
145,1-V,6.04166666667,65.7,4.85797534958,1,2003-07-08 01:00:00,10.4454662441
146,1-V,6.08333333333,66.15,4.93280142739,1,2003-07-08 02:00:00,10.8359065826
147,1-V,6.125,66.6,5.00841162673,1,2003-07-08 03:00:00,11.2397845221
148,1-V,6.16666666667,67.05,5.08480286749,1,2003-07-08 04:00:00,11.6574975139
149,1-V,6.20833333333,67.5,5.16197168769,1,2003-07-08 05:00:00,12.0894511977
150,1-V,6.25,67.95,5.23991423811,1,2003-07-08 06:00:00,12.5360593729
151,1-V,6.29166666667,68.4,5.31862627711,1,2003-07-08 07:00:00,12.9977439564
152,1-V,6.33333333333,68.85,5.39810316587,1,2003-07-08 08:00:00,13.4749349267
153,1-V,6.375,69.3,5.47833986385,1,2003-07-08 09:00:00,13.9680702526
154,1-V,6.41666666667,69.75,5.55933092468,1,2003-07-08 10:00:00,14.4775958076
155,1-V,6.45833333333,70.2,5.64107049236,1,2003-07-08 11:00:00,15.0039652674
156,1-V,6.5,70.65,5.72355229781,1,2003-07-08 12:00:00,15.5476399912
157,1-V,6.54166666667,71.1,5.8067696559,1,2003-07-08 13:00:00,16.1090888852
158,1-V,6.58333333333,71.55,5.89071546277,1,2003-07-08 14:00:00,16.6887882488
159,1-V,6.625,72.0,5.97538219362,1,2003-07-08 15:00:00,17.2872216014
160,1-V,6.66666666667,72.45,6.06076190099,1,2003-07-08 16:00:00,17.9048794905
161,1-V,6.70833333333,72.9,6.14684621334,1,2003-07-08 17:00:00,18.5422592796
162,1-V,6.75,73.35,6.23362633421,1,2003-07-08 18:00:00,19.1998649159
163,1-V,6.79166666667,73.8,6.32109304184,1,2003-07-08 19:00:00,19.8782066763
164,1-V,6.83333333333,74.25,6.40923668917,1,2003-07-08 20:00:00,20.5778008927
165,1-V,6.875,74.7,6.49804720447,1,2003-07-08 21:00:00,21.2991696541
166,1-V,6.91666666667,75.15,6.58751409235,1,2003-07-08 22:00:00,22.0428404873
167,1-V,6.95833333333,75.6,6.67762643538,1,2003-07-08 23:00:00,22.8093460129
168,1-V,7.0,76.05,6.76837289612,1,2003-07-09 00:00:00,23.5992235797
169,1-V,7.04166666667,76.5,6.85974171982,1,2003-07-09 01:00:00,24.413014873
170,1-V,7.08333333333,76.95,6.95172073748,1,2003-07-09 02:00:00,25.2512655006
171,1-V,7.125,77.4,7.04429736961,1,2003-07-09 03:00:00,26.1145245533
172,1-V,7.16666666667,77.85,7.13745863044,1,2003-07-09 04:00:00,27.0033441404
173,1-V,7.20833333333,78.3,7.23119113265,1,2003-07-09 05:00:00,27.918278901
174,1-V,7.25,78.75,7.32548109276,1,2003-07-09 06:00:00,28.8598854897
175,1-V,7.29166666667,79.2,7.42031433695,1,2003-07-09 07:00:00,29.8287220374
176,1-V,7.33333333333,79.65,7.51567630751,1,2003-07-09 08:00:00,30.825347587
177,1-V,7.375,80.1,7.61155206977,1,2003-07-09 09:00:00,31.850321504
178,1-V,7.41666666667,80.55,7.70792631962,1,2003-07-09 10:00:00,32.9042028625
179,1-V,7.45833333333,81.0,7.80478339157,1,2003-07-09 11:00:00,33.9875498065
180,1-V,7.5,81.45,7.90210726732,1,2003-07-09 12:00:00,35.1009188866
181,1-V,7.54166666667,81.9,7.99988158484,1,2003-07-09 13:00:00,36.2448643739
182,1-V,7.58333333333,82.35,8.09808964803,1,2003-07-09 14:00:00,37.4199375491
183,1-V,7.625,82.8,8.19671443683,1,2003-07-09 15:00:00,38.6266859704
184,1-V,7.66666666667,83.25,8.29573861787,1,2003-07-09 16:00:00,39.8656527184
185,1-V,7.70833333333,83.7,8.39514455557,1,2003-07-09 17:00:00,41.1373756199
186,1-V,7.75,84.15,8.49491432376,1,2003-07-09 18:00:00,42.4423864519
187,1-V,7.79166666667,84.6,8.59502971771,1,2003-07-09 19:00:00,43.7812101256
188,1-V,7.83333333333,85.05,8.69547226665,1,2003-07-09 20:00:00,45.1543638524
189,1-V,7.875,85.5,8.79622324668,1,2003-07-09 21:00:00,46.5623562929
190,1-V,7.91666666667,85.95,8.89726369413,1,2003-07-09 22:00:00,48.0056866901
191,1-V,7.95833333333,86.4,8.99857441926,1,2003-07-09 23:00:00,49.4848439879
192,1-V,8.0,86.85,9.10013602037,1,2003-07-10 00:00:00,51.0003059376
193,1-V,8.04166666667,87.3,9.20192889826,1,2003-07-10 01:00:00,52.5525381916
194,1-V,8.08333333333,87.75,9.30393327099,1,2003-07-10 02:00:00,54.1419933891
195,1-V,8.125,88.2,9.40612918897,1,2003-07-10 03:00:00,55.7691102328
196,1-V,8.16666666667,88.65,9.50849655033,1,2003-07-10 04:00:00,57.4343125603
197,1-V,8.20833333333,89.1,9.61101511649,1,2003-07-10 05:00:00,59.1380084115
198,1-V,8.25,89.55,9.71366452809,1,2003-07-10 06:00:00,60.8805890935
199,1-V,8.29166666667,90.0,9.81642432097,1,2003-07-10 07:00:00,62.6624282465
200,1-V,8.33333333333,90.45,9.91927394243,1,2003-07-10 08:00:00,64.4838809117
201,1-V,8.375,90.9,10.0221927676,1,2003-07-10 09:00:00,66.3452826038
202,1-V,8.41666666667,91.35,10.125160116,1,2003-07-10 10:00:00,68.2469483913
203,1-V,8.45833333333,91.8,10.2281552679,1,2003-07-10 11:00:00,70.1891719851
204,1-V,8.5,92.25,10.3311574816,1,2003-07-10 12:00:00,72.17222484
205,1-V,8.54166666667,92.7,10.4341460092,1,2003-07-10 13:00:00,74.1963552702
206,1-V,8.58333333333,93.15,10.5371001142,1,2003-07-10 14:00:00,76.2617875821
207,1-V,8.625,93.6,10.6399990876,1,2003-07-10 15:00:00,78.3687212257
208,1-V,8.66666666667,94.05,10.7428222649,1,2003-07-10 16:00:00,80.5173299693
209,1-V,8.70833333333,94.5,10.8455490424,1,2003-07-10 17:00:00,82.7077610979
210,1-V,8.75,94.95,10.9481588941,1,2003-07-10 18:00:00,84.9401346395
211,1-V,8.79166666667,95.4,11.0506313874,1,2003-07-10 19:00:00,87.2145426205
212,1-V,8.83333333333,95.85,11.1529461997,1,2003-07-10 20:00:00,89.531048354
213,1-V,8.875,96.3,11.2550831346,1,2003-07-10 21:00:00,91.8896857625
214,1-V,8.91666666667,96.75,11.3570221369,1,2003-07-10 22:00:00,94.2904587385
215,1-V,8.95833333333,97.2,11.4587433091,1,2003-07-10 23:00:00,96.7333405438
216,1-V,9.0,97.65,11.5602269258,1,2003-07-11 00:00:00,99.2182732516
217,1-V,9.04166666667,98.1,11.6614534494,1,2003-07-11 01:00:00,101.745167233
218,1-V,9.08333333333,98.55,11.7624035442,1,2003-07-11 02:00:00,104.313900687
219,1-V,9.125,99.0,11.8630580913,1,2003-07-11 03:00:00,106.924319227
220,1-V,9.16666666667,99.45,11.9633982021,1,2003-07-11 04:00:00,109.576235506
221,1-V,9.20833333333,99.9,12.0634052319,1,2003-07-11 05:00:00,112.269428903
222,1-V,9.25,100.35,12.1630607937,1,2003-07-11 06:00:00,115.003645261
223,1-V,9.29166666667,100.8,12.2623467702,1,2003-07-11 07:00:00,117.778596679
224,1-V,9.33333333333,101.25,12.3612453269,1,2003-07-11 08:00:00,120.593961363
225,1-V,9.375,101.7,12.4597389234,1,2003-07-11 09:00:00,123.449383531
226,1-V,9.41666666667,102.15,12.5578103252,1,2003-07-11 10:00:00,126.344473385
227,1-V,9.45833333333,102.6,12.6554426145,1,2003-07-11 11:00:00,129.278807135
228,1-V,9.5,103.05,12.7526192008,1,2003-07-11 12:00:00,132.251927088
229,1-V,9.54166666667,103.5,12.8493238309,1,2003-07-11 13:00:00,135.263341798
230,1-V,9.58333333333,103.95,12.9455405981,1,2003-07-11 14:00:00,138.312526277
231,1-V,9.625,104.4,13.0412539514,1,2003-07-11 15:00:00,141.398922271
232,1-V,9.66666666667,104.85,13.1364487038,1,2003-07-11 16:00:00,144.52193859
233,1-V,9.70833333333,105.3,13.2311100402,1,2003-07-11 17:00:00,147.680951511
234,1-V,9.75,105.75,13.3252235248,1,2003-07-11 18:00:00,150.875305231
235,1-V,9.79166666667,106.2,13.4187751077,1,2003-07-11 19:00:00,154.104312392
236,1-V,9.83333333333,106.65,13.5117511312,1,2003-07-11 20:00:00,157.367254654
237,1-V,9.875,107.1,13.6041383359,1,2003-07-11 21:00:00,160.663383337
238,1-V,9.91666666667,107.55,13.695923865,1,2003-07-11 22:00:00,163.991920113
239,1-V,9.95833333333,108.0,13.7870952698,1,2003-07-11 23:00:00,167.352057761
240,1-V,10.0,108.45,13.8776405132,1,2003-07-12 00:00:00,170.742960971
241,1-V,10.0416666667,108.9,13.9675479732,1,2003-07-12 01:00:00,174.163767205
242,1-V,10.0833333333,109.35,14.0568064465,1,2003-07-12 02:00:00,177.613587606
243,1-V,10.125,109.8,14.14540515,1,2003-07-12 03:00:00,181.091507957
244,1-V,10.1666666667,110.25,14.2333337235,1,2003-07-12 04:00:00,184.596589689
245,1-V,10.2083333333,110.7,14.3205822307,1,2003-07-12 05:00:00,188.127870929
246,1-V,10.25,111.15,14.4071411605,1,2003-07-12 06:00:00,191.684367593
247,1-V,10.2916666667,111.6,14.4930014268,1,2003-07-12 07:00:00,195.265074518
248,1-V,10.3333333333,112.05,14.578154369,1,2003-07-12 08:00:00,198.868966628
249,1-V,10.375,112.5,14.662591751,1,2003-07-12 09:00:00,202.495000137
250,1-V,10.4166666667,112.95,14.7463057604,1,2003-07-12 10:00:00,206.142113779
251,1-V,10.4583333333,113.4,14.8292890071,1,2003-07-12 11:00:00,209.809230069
252,1-V,10.5,113.85,14.9115345213,1,2003-07-12 12:00:00,213.495256585
253,1-V,10.5416666667,114.3,14.9930357508,1,2003-07-12 13:00:00,217.199087272
254,1-V,10.5833333333,114.75,15.073786559,1,2003-07-12 14:00:00,220.91960377
255,1-V,10.625,115.2,15.1537812209,1,2003-07-12 15:00:00,224.655676744
256,1-V,10.6666666667,115.65,15.2330144202,1,2003-07-12 16:00:00,228.40616724
257,1-V,10.7083333333,116.1,15.3114812451,1,2003-07-12 17:00:00,232.16992804
258,1-V,10.75,116.55,15.3891771842,1,2003-07-12 18:00:00,235.945805024
259,1-V,10.7916666667,117.0,15.4660981215,1,2003-07-12 19:00:00,239.732638537
260,1-V,10.8333333333,117.45,15.5422403322,1,2003-07-12 20:00:00,243.529264747
261,1-V,10.875,117.9,15.6176004767,1,2003-07-12 21:00:00,247.334517012
262,1-V,10.9166666667,118.35,15.6921755958,1,2003-07-12 22:00:00,251.147227223
263,1-V,10.9583333333,118.8,15.7659631042,1,2003-07-12 23:00:00,254.96622715
264,1-V,11.0,119.25,15.8389607853,1,2003-07-13 00:00:00,258.790349765
265,1-V,11.0416666667,119.7,15.911166784,1,2003-07-13 01:00:00,262.618430557
266,1-V,11.0833333333,120.15,15.9825796011,1,2003-07-13 02:00:00,266.449308819
267,1-V,11.125,120.6,16.053198086,1,2003-07-13 03:00:00,270.28182892
268,1-V,11.1666666667,121.05,16.12302143,1,2003-07-13 04:00:00,274.114841553
269,1-V,11.2083333333,121.5,16.1920491592,1,2003-07-13 05:00:00,277.947204946
270,1-V,11.25,121.95,16.2602811274,1,2003-07-13 06:00:00,281.77778606
271,1-V,11.2916666667,122.4,16.3277175086,1,2003-07-13 07:00:00,285.605461742
272,1-V,11.3333333333,122.85,16.3943587894,1,2003-07-13 08:00:00,289.42911985
273,1-V,11.375,123.3,16.4602057618,1,2003-07-13 09:00:00,293.247660348
274,1-V,11.4166666667,123.75,16.5252595149,1,2003-07-13 10:00:00,297.05999635
275,1-V,11.4583333333,124.2,16.5895214278,1,2003-07-13 11:00:00,300.865055146
276,1-V,11.5,124.65,16.652993161,1,2003-07-13 12:00:00,304.661779165
277,1-V,11.5416666667,125.1,16.7156766491,1,2003-07-13 13:00:00,308.449126916
278,1-V,11.5833333333,125.55,16.7775740923,1,2003-07-13 14:00:00,312.226073878
279,1-V,11.625,126.0,16.838687949,1,2003-07-13 15:00:00,315.991613343
280,1-V,11.6666666667,126.45,16.899020927,1,2003-07-13 16:00:00,319.744757228
281,1-V,11.7083333333,126.9,16.9585759764,1,2003-07-13 17:00:00,323.484536823
282,1-V,11.75,127.35,17.0173562807,1,2003-07-13 18:00:00,327.210003513
283,1-V,11.7916666667,127.8,17.0753652494,1,2003-07-13 19:00:00,330.92022944
284,1-V,11.8333333333,128.25,17.1326065097,1,2003-07-13 20:00:00,334.614308127
